STATIONS_ID,MESS_DATUM,QN_3,  FX,  FM,QN_4,RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK,eor
3379,20140407,10,8,2.3,3,0.4,4,10.867,0,3.4,9.7,956.87,15.8,56.67,21.6,9.6,7.9,eor
3379,20140408,10,15.1,4,3,3.2,4,1.233,0,7,10.1,956.59,12.3,69.92,16.4,8.8,7.9,eor
3379,20140409,10,11.2,4.2,3,0.9,4,5.233,0,6.7,5.8,962.07,8.9,52.08,12.9,5.8,5.1,eor
3379,20140410,10,10.7,2.4,3,1.6,4,0,0,7.6,8.6,959.7,9,74.42,11.1,7,5.6,eor
3379,20140411,10,8.3,2.2,3,0,0,7.267,0,4.5,9,956.4,10.8,70.79,15.6,5.6,3.8,eor
3379,20140412,10,6.5,2,3,0.1,4,7.617,0,5.8,8.3,954.78,11.8,63.17,18.9,5,2.9,eor
3379,20140413,10,10.6,3.1,3,0,4,5.667,0,5,8.5,955.98,12.7,59.33,17.2,9.3,6.6,eor
3379,20140414,10,20,5.1,3,0.1,4,3.15,0,6.3,6.9,954.87,9.1,59.5,13.3,5,4.6,eor
3379,20140415,10,12,4.1,3,0.2,4,2.15,0,7,5.2,960.53,4.5,61.42,5.9,2.4,1,eor
3379,20140416,10,6.3,2,3,0.2,4,4.433,0,6.1,5.6,964.84,5,65.75,9.7,1.1,-0.8,eor
3379,20140417,10,9.7,2.7,3,0,0,12.117,0,1.6,4.9,959.81,6.5,55.88,13.9,-0.8,-2.5,eor
3379,20140418,10,12.7,3,3,7.9,4,0.283,0,6.5,6.6,950.23,5.8,72.83,11.2,2.7,1.7,eor
3379,20140419,10,9.8,2.9,3,0.2,4,1.467,0,6.6,9,948.69,7.9,84.29,14.4,2.6,2.6,eor
3379,20140420,10,10.3,3.5,3,0,4,5.517,0,5.2,9.4,944.98,10.8,73.54,15.8,6.9,4.6,eor
3379,20140421,10,10,1.8,3,5.1,4,3.5,0,7.2,10,943.62,11.3,75.71,16.9,5.4,4.3,eor
3379,20140422,10,7,1.8,3,0,4,4.783,0,6.5,10.7,951.41,13.3,72.08,19.3,8.6,7.4,eor
3379,20140423,10,7.5,2,3,0,0,10.317,0,1,9.8,956.94,13.6,66.04,20.7,6.3,4.9,eor
3379,20140424,10,8.3,2.4,3,0,0,12.183,0,0.5,9.5,955.6,14.8,59.58,21.7,7.1,5.2,eor
3379,20140425,10,9.4,2.7,3,0,0,12.417,0,0.5,11.1,949.75,15.4,65.17,22.1,8.3,6.6,eor
3379,20140426,10,6.5,2.5,3,2.4,4,5.983,0,4.5,11.8,949.28,15.1,69.67,20.5,11,9.4,eor
3379,20140427,10,11.8,3.4,3,8.1,4,0,0,7.9,11.2,946.94,10.1,90.42,13.6,8.6,8.6,eor
3379,20140428,10,5.4,2.3,3,0.2,4,0.7,0,7.8,10.7,948.49,10.3,85.21,13.4,8.3,8.1,eor
3379,20140429,10,8.7,2.5,3,0.5,4,0.933,0,6.3,10.9,950.56,11.2,82.79,15.9,8,6.5,eor
3379,20140430,10,11.8,3.3,3,0,0,8.483,0,4.8,10.2,948.47,12.7,72.25,19.8,6.8,5.4,eor
3379,20140501,10,10.4,2.7,3,9.3,4,4.983,0,6.6,10.3,950.23,13.5,68.54,19.4,10.2,10.1,eor
3379,20140502,10,8.5,2.2,3,2.2,4,0.45,0,7.7,11.6,949.98,11.7,84.63,16,8.1,8.2,eor
3379,20140503,10,8.2,3,3,1.3,4,0,0,7.9,8.2,956.85,5.7,88.83,8.1,5.1,4.7,eor
3379,20140504,10,5.8,1.9,3,0,0,5.7,0,4.8,6.8,959.15,7.8,66.83,12.8,4.6,2.7,eor
3379,20140505,10,6.6,1.9,3,0,0,12.533,0,3,6.7,956.05,10.5,56.96,17.8,1.9,1,eor
3379,20140506,10,11,2.7,3,1.5,4,8.383,0,4.3,7.8,953.54,15.9,46.5,23.5,6.1,4.2,eor
3379,20140507,10,12,3.2,3,11.9,4,1.183,0,7.1,11.2,953.83,12,80.63,15.6,8.9,7.5,eor
3379,20140508,10,10.6,3.4,3,4.1,4,7.1,0,5.6,9.6,955.59,14.1,61.79,19.9,8.7,7.3,eor
3379,20140509,10,15,5.2,3,1.8,4,3.583,0,7.1,12.4,955.24,14.9,74.25,20.1,11.5,10.7,eor
3379,20140510,10,11.4,3.1,3,3.8,4,5.867,0,7.5,10.6,953.59,15.8,61.92,21.5,11.2,10.4,eor
3379,20140511,10,21.7,5.3,3,0.3,4,4.45,0,6.2,9,948.83,12.7,62.67,17.4,8.3,7,eor
3379,20140512,10,16.2,4.7,3,3,4,6.2,0,6.3,8.2,952.8,9.7,68.17,13.2,7.4,6.3,eor
3379,20140513,10,13.1,3.4,3,8.6,4,3.617,0,6.7,8.3,955.01,8.7,73.92,12.6,6.6,5.8,eor
3379,20140514,10,14.4,3.7,3,0.2,4,4.417,0,7.3,7.7,962.86,8.8,70,13.1,6.1,5.5,eor
3379,20140515,10,8.5,2.9,3,0.8,4,2.333,0,7.7,7.6,966.5,8.7,68.96,12.8,5.7,4.6,eor
3379,20140516,10,9.6,3.3,3,5.9,4,2.733,0,6.5,7.9,963.48,10,66.29,14,6.9,5.5,eor
3379,20140517,10,6.1,2.1,3,0.8,4,1.317,0,7.8,9.7,958.34,10.5,77.54,14.9,7.5,7.3,eor
3379,20140518,10,10.2,2.6,3,0,0,6.633,0,6,10.8,952.87,13.3,72.08,19.4,9.3,7.8,eor
3379,20140519,10,9.3,2.4,3,0,4,6.783,0,-999,11.1,949.83,16.3,63.33,24,7.8,6.6,eor
3379,20140520,10,-999,2.2,3,0,0,12.583,0,-999,9,952.74,18,46.67,25.7,9.4,7,eor
3379,20140521,10,10.5,2.9,3,0,0,13.033,0,1.3,11.4,952.18,20.3,51.46,28.3,10.2,8.5,eor
3379,20140522,10,13.3,3.4,3,0,0,12.067,0,0.8,12,948.89,23.5,42.63,30.8,15.1,12.6,eor
3379,20140523,10,12.8,2.7,3,0.4,4,3.05,0,4.9,12.3,951.12,15,72.08,17.6,11.7,10,eor
3379,20140524,10,11.7,3.1,3,0,0,6.95,0,3.8,11.8,954.36,14.9,72.08,20.6,10,8.8,eor
3379,20140525,10,11.5,3.5,3,0,0,9.833,0,3.8,12.2,956.63,18.1,60,24.3,9.8,8.1,eor
3379,20140526,10,11.2,2.5,3,1.1,4,4.417,0,7.4,13.6,952.11,16.8,71.83,22.4,14.5,13.7,eor
3379,20140527,10,10.5,3.7,3,5.7,4,0,0,7.7,13.4,950.35,13.3,87.29,15.5,12.1,11.2,eor
3379,20140528,10,11.4,4.1,3,1,4,0.65,0,7.7,11.3,951.5,13.1,75.25,16.5,11.2,10.5,eor
3379,20140529,10,9.7,2.7,3,9.8,4,2.083,0,7.3,11.8,953.4,12.8,80.5,17.1,8.9,9.3,eor
3379,20140530,10,6.6,2.4,3,0,4,0.2,0,6.6,8.6,958.27,8.9,76.75,11.7,5.4,4.1,eor
3379,20140531,10,8.8,1.8,3,0,0,10.95,0,2.3,8.4,958.91,12,63.83,19.5,3.8,2.7,eor
3379,20140601,10,6.9,2.2,3,0,0,8.367,0,4,9.1,957.71,14.3,59,20.6,7.8,6.4,eor
3379,20140602,10,8.9,1.9,3,4.5,4,7.383,0,5.1,10.7,956.49,14,70,20.9,7.9,6.5,eor
3379,20140603,10,11.5,2.1,3,0.2,4,10.6,0,2.8,11.1,954.09,15.4,66.46,21.6,10,8.8,eor
3379,20140604,10,8.9,2.2,3,9.2,4,8.567,0,5,11.8,949.9,15.7,69.21,23,10,8.5,eor
3379,20140605,10,7.1,2.5,3,0,0,7.617,0,5.1,10.8,954.81,15.3,63.88,19.4,11.4,9.9,eor
3379,20140606,10,7,2.3,3,0,0,13.167,0,1.3,11.7,956.6,19.2,56.33,26.5,9.3,7.7,eor
3379,20140607,10,7,2.1,3,0,0,13.7,0,1.8,12.7,957.15,22.1,51.38,29.5,12.2,10.7,eor
3379,20140608,10,6.5,2.1,3,0,0,14.683,0,0.2,12.8,959.14,23.8,48.13,32.1,14.5,12.9,eor
3379,20140609,10,6.9,1.9,3,0,0,13.867,0,0.2,13.4,958.05,25,47.54,33.9,15.1,13.5,eor
3379,20140610,10,7.5,2.1,3,0,4,12.917,0,2.1,13.1,957.63,26.1,42.5,33.4,17.3,15.1,eor
3379,20140611,10,14.1,3.2,3,0,0,10.3,0,3.8,15.7,961.25,25.2,50.13,30.6,20.2,19.7,eor
3379,20140612,10,8.5,2.6,3,0.6,4,12.333,0,3.4,16.4,961.81,23.5,58.17,29.1,18.5,17.3,eor
3379,20140613,10,9.5,2.6,3,0,0,8.817,0,4.3,13.2,957.78,20.9,54.79,25.8,15.5,13.7,eor
3379,20140614,10,10.1,2.9,3,0,0,3.35,0,6.8,9.9,955.75,17.3,50.83,21.5,14.4,13.6,eor
3379,20140615,10,9.6,3.4,3,0,0,9.733,0,4.4,9.2,957.05,16.8,49.46,22.7,11.3,9.9,eor
3379,20140616,10,9.7,2.8,3,0,0,10.817,0,2.8,8.9,956.4,16.8,48.29,22.2,10.8,9.3,eor
3379,20140617,10,9.7,2.8,3,0,0,5.067,0,6.4,9.8,956.08,17.2,51.29,23.6,12.9,11.5,eor
3379,20140618,10,10.1,3.1,3,0,0,14.217,0,1.6,10.3,956.49,18.5,51.88,25.1,10.9,9.4,eor
3379,20140619,10,11.2,3.3,3,1.4,4,10.933,0,2.9,10.6,955.34,18.6,52.13,25.1,12.6,11.1,eor
3379,20140620,10,9.7,3,3,1.1,4,3.083,0,6,11.1,955.87,13.8,71,17.7,9.7,8.2,eor
3379,20140621,10,7.8,2,3,0,0,9.783,0,4,9.4,956.61,15.7,55.33,21.8,10,9,eor
3379,20140622,10,11.7,2.4,3,0,0,14.583,0,0.9,9.4,957.44,18.6,47.79,26.8,9.8,8.4,eor
3379,20140623,10,7.6,2,3,8.4,4,11.517,0,3,10.9,957.81,19.6,50.25,26.9,11.7,10.3,eor
3379,20140624,10,5.4,2.1,3,2.2,4,7.283,0,4.7,12.6,954.87,17.2,67.5,23.5,12.3,12.4,eor
3379,20140625,10,12.9,2.6,3,0.3,4,3.933,0,5.5,11.6,950.83,15.8,64.75,20.4,11.2,9.4,eor
3379,20140626,10,6.9,2,3,0,0,12.3,0,2.6,9.1,953.46,16.3,52.04,23.2,7.9,6.8,eor
3379,20140627,10,9,2.3,3,0,0,10.917,0,3.9,10.2,955.09,19.9,46.79,26.1,12.8,11.5,eor
3379,20140628,10,13.6,3,3,6.9,4,6.933,0,6.3,13,952.66,21,55.29,29,15.4,14.9,eor
3379,20140629,10,8.6,3,3,16.5,4,0,0,7.8,14.8,951.07,14.7,87.92,16.5,11.4,10.9,eor
3379,20140630,10,14,3.3,3,15.2,4,3.2,0,7.3,12.6,954.8,13.2,83.33,16.6,10.8,10.5,eor
3379,20140701,10,7.8,1.9,3,0,4,8.983,0,4.1,10.7,956.93,16.5,59.83,22.6,9.5,8.4,eor
3379,20140702,10,6.3,1.6,3,8.3,4,0.9,0,5.9,13.8,959.71,14.6,82.71,17.7,12.3,11.1,eor
3379,20140703,10,13.7,2.1,3,0,0,14.967,0,0.8,11.1,963.28,18.7,56.21,26.2,11.3,9.8,eor
3379,20140704,10,9,2.7,3,0,4,10.983,0,3.7,13.6,953.15,22,53.92,29.4,11.7,10.4,eor
3379,20140705,10,14.8,4,3,0.1,4,3.2,0,6.7,14.5,952.25,20.6,59.96,24.7,17.7,16.3,eor
3379,20140706,10,18.2,2.8,3,3.1,4,13.2,0,2.4,15.3,952.24,23.9,53.88,30.4,15.7,14.1,eor
3379,20140707,10,13.1,2.4,3,5.9,4,6.9,0,6.2,18,954.13,20.7,75,26.2,16.3,15.6,eor
3379,20140708,10,12.6,4.2,3,19.8,4,0,0,7.9,15.6,948.85,15.9,86.33,19.3,12.2,11.7,eor
3379,20140709,10,12.6,5.1,3,4.2,4,0.4,0,7.7,12,948.7,12.5,82.92,14.5,11.5,11.2,eor
3379,20140710,10,10.7,3.5,3,6.4,4,0.033,0,7.8,11.8,949.19,13,78.75,15.6,11,10.3,eor
3379,20140711,10,8.4,2.3,3,2.6,4,2.983,0,6.9,14.1,951.13,16.3,78,21.2,12.9,12.7,eor
3379,20140712,10,7.7,3.1,3,9.3,4,1.933,0,7,15.7,951.85,17.2,80.13,21.2,14.4,13.4,eor
3379,20140713,10,8.6,3,3,1,4,7.333,0,6.5,14.7,951.49,18.6,70.21,23.2,14.1,13.7,eor
3379,20140714,10,10.8,2.6,3,0.2,4,8.1,0,6,15.1,954.34,19.4,67.83,24.4,15.4,13.9,eor
3379,20140715,10,5.7,2.1,3,0,0,10.317,0,4.5,14.7,959.81,20.3,64.08,25.7,15.3,14,eor
3379,20140716,10,6.5,1.9,3,0,0,9.517,0,3.7,14.3,960.48,21.7,57.71,28.1,15.3,14.2,eor
3379,20140717,10,8.9,1.9,3,0,0,10.317,0,2.8,13.9,960.55,22.1,55.08,28.2,16.6,15.4,eor
3379,20140718,10,5.3,1.6,3,0,0,13.9,0,0.3,13.8,958.84,22.9,52.58,30,15.1,13.8,eor
3379,20140719,10,6.6,2.2,3,0,0,13.6,0,0.1,14.1,954.5,24.8,49.38,33.6,14.8,13.4,eor
3379,20140720,10,9,2.5,3,0.2,4,7.083,0,4.3,16.7,950.73,24.3,55.92,30.8,18.9,17.3,eor
3379,20140721,10,10.2,3.8,3,35.3,4,0,0,7.2,16.6,951.38,17.4,84.29,19.6,15.9,15.5,eor
3379,20140722,10,5.8,1.5,3,5.8,4,0,0,7.2,19.2,952.18,18,92.88,20.4,15.9,15.7,eor
3379,20140723,10,9.5,2.1,3,0,4,10.567,0,3.8,16.2,954.39,20.3,71.63,26.7,15.2,13.9,eor
3379,20140724,10,8,1.6,3,0,0,9.517,0,3.1,14.2,951.8,19.8,64.38,24.9,13.5,12.2,eor
3379,20140725,10,5.9,1.9,3,0,0,9.633,0,2.3,14,952.4,21,59.04,27.5,15,13.3,eor
3379,20140726,10,8.9,2.5,3,15.2,4,4.85,0,6.4,17,951.49,20,73.58,25.5,15.3,13.9,eor
3379,20140727,10,8.3,3.3,3,0,0,2.333,0,6.4,17.7,954.46,18.9,81.25,22.7,16.7,15.9,eor
3379,20140728,10,8.5,2.1,3,0,0,9.267,0,4.3,17.2,951,21.1,70.17,26.8,15.2,14.2,eor
3379,20140729,10,8.7,2.6,3,1.4,4,0.983,0,7.6,17.6,947.91,19.3,79.38,23.6,17.3,16.6,eor
3379,20140730,10,7.9,3.1,3,22.7,4,0,0,7.8,18.1,949.13,17.9,88.21,20.7,16.8,16.4,eor
3379,20140731,10,8.3,2.6,3,0,4,2.983,0,5.5,16.3,954.04,18.8,76.5,22.8,14,12.9,eor
3379,20140801,10,7.7,2.5,3,0,0,9.667,0,2.7,16.3,951.61,19.5,73.29,25,12.8,11.6,eor
3379,20140802,10,8.7,1.9,3,2.5,4,7.667,0,3.6,18.2,949.27,20.1,78.92,28,15.5,14.4,eor
3379,20140803,10,7.1,2.2,3,0.1,4,6.733,0,5.5,17,952,20.2,73.33,26.1,14.8,13.9,eor
3379,20140804,10,14.3,2.7,3,8.5,4,10.5,0,4.5,15.3,955.37,21.3,62.75,26.5,15.6,15.2,eor
3379,20140805,10,7,2.4,3,0.3,4,1.117,0,7,15.9,957.89,17.7,79.38,22,14.6,13.4,eor
3379,20140806,10,4.6,1.6,3,0,4,9.75,0,2.7,13.7,956.68,19,65.33,24.5,13.3,12,eor
3379,20140807,10,12.2,1.8,3,1.3,4,4.667,0,5.4,15.1,955.47,19.1,70.46,25.9,14.8,13.5,eor
3379,20140808,10,6.8,1.9,3,0,4,13.05,0,1.5,14.8,953.71,20.9,63.38,27.8,13.3,12.2,eor
3379,20140809,10,11.7,3.2,3,0.2,4,5.367,0,5.3,16.7,953.78,20.8,68.75,25.2,16.4,14.7,eor
3379,20140810,10,13.3,2.6,3,5.9,4,10.217,0,4.9,16.4,951.64,22.9,61.75,30.7,14.9,13.9,eor
3379,20140811,10,10.1,2.3,3,23.8,4,0,0,7.6,17.4,954.64,17.3,87.33,19.5,15.2,14.9,eor
3379,20140812,10,6.9,2.6,3,0,4,3.417,0,7.3,12.3,954.63,17.7,61.79,21.5,14.4,13.6,eor
3379,20140813,10,14.1,2.9,3,10.5,4,0,0,7.6,14.6,948.11,15.5,83.17,17.8,13.6,12.9,eor
3379,20140814,10,9.9,2.7,3,0.5,4,2.033,0,6.8,11.8,953.42,15.1,68.92,19.2,12.3,11.4,eor
3379,20140815,10,15.8,3.8,3,0.4,4,5.283,0,6.5,11.5,954.33,14.7,69,19.2,12.4,11.2,eor
3379,20140816,10,11.3,3.9,3,12.8,4,4.117,0,6.9,12.2,958.36,13.7,77.63,17.6,11.5,10.5,eor
3379,20140817,10,12.2,3.4,3,0,0,13.2,0,1.2,10.3,955.75,16.5,58.42,22.7,10,8.6,eor
3379,20140818,10,12.8,3.6,3,2.5,4,5.083,0,5.8,11.9,951.37,17.5,59.96,22.3,12.9,10.9,eor
3379,20140819,10,10,1.9,3,0,4,3.117,0,6.6,12.9,952.47,16.3,70.58,21.2,12.7,11.2,eor
3379,20140820,10,5.7,1.6,3,0.8,4,0.2,0,7.9,11.8,955.53,15,69.46,17.1,12.9,12.2,eor
3379,20140821,10,6.7,2,3,0,0,7.283,0,5.3,11.1,956.15,15.1,67.33,19.9,10.7,9.6,eor
3379,20140822,10,7.4,2,3,0,0,6.45,0,5.3,11.2,954.69,15.9,64.63,21.7,10.1,9.3,eor
3379,20140823,10,14.5,2.6,3,3.5,4,2.283,0,7.4,11.4,954.63,15.8,64.83,19.6,12,11.4,eor
3379,20140824,10,13.6,3.3,3,0,4,7.733,0,5.5,9.9,958.18,13.5,65.63,18,10.2,9.8,eor
3379,20140825,10,7.9,2.1,3,6.7,4,4.267,0,7,9.8,955.85,14.6,61.21,20,9.4,7.5,eor
3379,20140826,10,14.4,4,3,1.3,4,2.7,0,6.6,14.6,947.9,16.6,77.58,20.9,12.2,11.9,eor
3379,20140827,10,13.7,3,3,2.3,4,0.55,0,6.3,13.8,954,15,81.38,17.9,10.8,9.4,eor
3379,20140828,10,5.2,1.5,3,0,0,8.883,0,3.1,13.1,957.5,16.4,72.58,23.1,9.2,8,eor
3379,20140829,10,6,1.9,3,6.7,4,2.5,0,6.3,16.2,957.15,18.2,77.58,22.2,13.4,11.8,eor
3379,20140830,10,5.2,1.8,3,0,4,3.883,0,6.7,16.4,957.78,18.4,79.13,22.6,15,13.8,eor
3379,20140831,10,14.1,2.6,3,34.3,4,0,0,7.4,14.1,954.78,13.7,89.17,16,11,10.6,eor
3379,20140901,10,8.8,2.9,3,0,4,0.3,0,7.9,12,957.74,12.7,81.88,14.5,11.2,11,eor
3379,20140902,10,7.1,2.1,3,2.3,4,0.867,0,7.9,12.6,959.06,14.1,78.96,17.5,11.7,11.3,eor
3379,20140903,10,8.9,2.8,3,0,4,0.117,0,7.8,14.1,958.13,14.6,85.04,17,12.4,12.2,eor
3379,20140904,10,8.1,2.9,3,0,0,2.883,0,5.7,15.6,955.95,16.7,82,22,13.6,13,eor
3379,20140905,10,5,1.2,3,0,0,3.267,0,4.8,16.7,954.32,17,86.67,22.6,12.6,12,eor
3379,20140906,10,8.2,1.3,3,1.5,4,5.35,0,5.5,17,952.98,18.7,80.5,25.2,14.5,13.5,eor
3379,20140907,10,6.5,1.4,3,1.6,4,7.733,0,1.3,16.2,953.73,18.5,78.29,25.8,13.6,12.8,eor
3379,20140908,10,5.8,1.4,3,18.7,4,8.433,0,4.3,15.9,955.29,19.7,72.29,26.9,13.2,12.2,eor
3379,20140909,10,8.8,1.6,3,1.8,4,2.2,0,5.8,17,956.18,18.1,82.63,23.3,14,13.1,eor
3379,20140910,10,6.6,1.8,3,0,0,3.65,0,7.1,12.9,954.68,16,72,19.7,12.4,11.5,eor
3379,20140911,10,7.7,2.2,3,2.5,4,2.183,0,6.2,11.5,953.59,13.6,74.71,18.7,10.4,9.3,eor
3379,20140912,10,10.7,3.7,3,9.4,4,0,0,7.9,12.1,954.27,11.2,90.46,12.6,10.1,10.1,eor
3379,20140913,10,7.5,2,3,1.1,4,0.117,0,7.7,13.6,958.34,13.3,89.21,16,10.9,10.9,eor
3379,20140914,10,5,1.4,3,6.3,4,0.083,0,7.7,15.9,956.86,15.1,93.08,17.4,13.8,13.5,eor
3379,20140915,10,5.9,1.7,3,0,0,2.433,0,5.3,14.8,955.65,14.9,87.67,18.1,10.8,9.8,eor
3379,20140916,10,5.8,1.3,3,0,0,7.35,0,3.2,14.7,955.02,15.1,86.13,21.2,10.4,9.4,eor
3379,20140917,10,6.1,1.7,3,0,0,6.7,0,4,15.1,952.84,15.6,86.13,22.9,11.7,11,eor
3379,20140918,10,7.5,1.3,3,0.6,4,10.3,0,3.5,14.9,952.4,18.2,74.58,25.7,11.4,10.6,eor
3379,20140919,10,11.3,1.3,3,20.4,4,7.317,0,4.5,16.1,954.15,18.6,77.63,26.1,12.6,11.3,eor
3379,20140920,10,9.2,2,3,7,4,3.833,0,6,16.8,955.25,17.3,85.38,22.2,14.2,13.2,eor
3379,20140921,10,12.9,3.4,3,8.8,4,1.567,0,6.5,15.3,954.28,15.6,86.63,21.5,12.2,12.1,eor
3379,20140922,10,12.3,4.5,3,0,4,1.9,0,7.1,10.3,956.83,10.8,79.25,13.8,6.8,5.9,eor
3379,20140923,10,7.6,2.6,3,0,0,6.35,0,4,8.2,958.77,9.9,68.79,15.1,6,4.4,eor
3379,20140924,10,8.4,2,3,4.5,4,9.067,0,3.3,9.9,953.28,12,72,19.8,4,2.9,eor
3379,20140925,10,9.8,2.9,3,1.3,4,0.65,0,6,11.3,958.65,11.5,83.5,15,8.5,7.1,eor
3379,20140926,10,9.8,2.6,3,0,4,1.517,0,7.5,10.7,963.55,13.1,72.13,16.9,8.2,6.9,eor
3379,20140927,10,7,1.8,3,0,0,4.033,0,4.5,12.8,966.16,14.1,80.25,18,10,8,eor
3379,20140928,10,4.5,1.6,3,0,0,4.25,0,5.3,13.4,964.73,12.9,90.88,18.1,9.2,7.1,eor
3379,20140929,10,5,1.4,3,0,0,7.8,0,1.9,13.8,964.2,14.5,85,21.7,8.8,7.9,eor
3379,20140930,10,4.3,1.3,3,14.3,4,0,0,6.5,15.2,964.54,15.3,87.88,19.3,11,9.4,eor
3379,20141001,10,4,1,3,1.4,4,0.583,0,6.7,16.1,964.77,15.5,91.46,19.3,12,10.7,eor
3379,20141002,10,6.5,1.7,3,0,0,2.333,0,4.5,14.1,966.38,14.2,87.88,19.5,10.5,8.7,eor
3379,20141003,10,7,2.2,3,0,0,3.667,0,2.8,12.1,963.43,12.4,85.58,18.2,8.9,7.5,eor
3379,20141004,10,5.6,1.9,3,0,4,0,0,6.9,11.3,957.86,10.3,90.58,11.5,8.3,6.3,eor
3379,20141005,10,6.2,1.7,3,0,0,0.2,0,7.3,12.2,955.43,12.2,86,14.6,9.8,8.1,eor
3379,20141006,10,6,1.6,3,0,0,0,0,7.9,12.4,952.46,11.7,90.46,14,9.1,8.4,eor
3379,20141007,10,6.6,2.1,3,0,4,4.7,0,6,11.8,950.48,15.5,71.04,23.1,9.6,8.3,eor
3379,20141008,10,9.7,2.5,3,0,0,3.5,0,5.3,13.4,952.05,15.9,75.29,20.6,10.9,9.1,eor
3379,20141009,10,6.8,1.9,3,0,0,10.6,0,0.9,11.8,950.76,17.2,66.38,27,9.1,7.6,eor
3379,20141010,10,6.5,1.9,3,0,4,4.5,0,5.2,14.3,954.68,16.8,75.63,22.4,12.4,9.9,eor
3379,20141011,10,6,1.5,3,0,4,0.2,0,6.1,14,954.01,14.6,85.13,20.1,11.1,9.1,eor
3379,20141012,10,6.5,1.6,3,0,0,8.5,0,0.7,13.6,952.47,13.5,88.25,19.5,8.4,7.1,eor
3379,20141013,10,6.7,1.8,3,3.6,4,0.2,0,6.6,13.8,949.13,14.3,85.42,18.3,10.2,8.1,eor
3379,20141014,10,7.9,2.2,3,2.6,4,8,0,4.5,12.3,950.07,14.8,75.21,20.6,10.9,9.6,eor
3379,20141015,10,5.8,1.5,3,1.6,4,1.2,0,7.6,13.1,948.68,14.4,80.88,18.9,11.4,10.6,eor
3379,20141016,10,9.5,2.8,3,8.4,4,1.4,0,7.5,13.6,949.99,15.4,77.88,19.5,13,12.4,eor
3379,20141017,10,13.4,2.2,3,4.9,4,0.167,0,6.1,14.1,954.73,13.3,92.04,15.3,9.5,7.7,eor
3379,20141018,10,5.2,1.7,3,0,0,10.45,0,0.4,12.4,961.84,12.9,85.17,20.2,7.3,5.7,eor
3379,20141019,10,10,2.2,3,0,0,10.067,0,1,11.4,960.94,16.1,66.58,24.3,7.6,6.2,eor
3379,20141020,10,10.3,2.9,3,31.5,4,4.217,0,5.5,13.7,957.88,17.4,69.92,22.6,13.3,10.8,eor
3379,20141021,10,24.5,4.1,3,6.7,4,2.583,0,7.1,12.3,950.73,13.2,81.13,18.5,6.6,5.5,eor
3379,20141022,10,17.2,6.9,3,21,4,0,0,7,7.4,952.94,5.2,84,7.5,4.2,3.8,eor
3379,20141023,10,16.1,5.2,3,0.1,4,0,0,7.8,8.4,959.34,6.4,87.04,7.2,5.9,5.4,eor
3379,20141024,10,6.6,2.3,3,0,4,4.133,0,5.5,8.7,960.45,8.3,80.33,12.4,3.7,1.8,eor
3379,20141025,10,3.9,1.3,3,3,4,3.567,0,5.4,8.4,960.03,6.8,84.83,11,1.1,-0.4,eor
3379,20141026,10,6.5,2,3,0,4,6.55,0,5.7,10.2,964.66,9.5,86.67,14.3,7.2,6.3,eor
3379,20141027,10,6.4,2.7,3,0,4,0,0,7.9,8.7,964.36,6.5,89.17,7.8,4.8,5,eor
3379,20141028,10,4.9,1.7,3,0,4,0,0,7.9,7.8,959.5,5.8,84.79,6.8,4.7,3.7,eor
3379,20141029,10,7.8,1.8,3,0,0,3.8,0,5,8.8,957.47,8.3,80.67,14.1,4.8,3.5,eor
3379,20141030,10,5.6,1.4,3,0.6,4,0,0,7,9.9,963.21,8.7,87.88,11.2,4.8,3,eor
3379,20141031,10,4.7,1.7,3,0,0,5.133,0,4.9,10.1,964.8,9.9,83.42,15.6,5.3,3.6,eor
3379,20141101,10,3.4,0.4,3,0,0,8.5,0,2.8,9.8,961.92,9.6,84,17.7,4.5,3.2,eor
3379,20141102,10,4.6,1.4,3,0,0,8.8,0,1,9.3,957.26,10.9,74.38,19.4,4.9,3,eor
3379,20141103,10,6.5,1.9,3,0,0,9.417,0,1.2,8.7,948.81,11.4,67.5,19.2,4.8,2.7,eor
3379,20141104,10,12.5,4.1,3,0,0,6.883,0,3.5,6.9,936.96,15.4,41.58,22.9,9.3,5.2,eor
3379,20141105,10,9.3,2.7,3,11.4,4,0,0,6.9,9.1,940.93,8.5,83.17,14.3,3.9,3.8,eor
3379,20141106,10,7.9,2.1,3,6.8,4,0,0,7.4,7.5,951.33,4,91.42,5.6,1.1,0.1,eor
3379,20141107,10,5.8,1.7,3,0,0,0.183,0,7.2,8.1,949.93,6.3,84.58,8.4,4.4,4.2,eor
3379,20141108,10,8,2.3,3,0,0,7.367,0,3.8,8.4,952.77,8.9,74.38,13.8,4.8,3.1,eor
3379,20141109,10,6.1,1.6,3,0,0,5.517,0,6,8.8,949.01,7.2,87.08,10.9,4.9,5,eor
3379,20141110,10,6.9,1.7,3,0,0,0,0,7.2,8.9,951.43,6.9,89.5,9,5.1,3.4,eor
3379,20141111,10,6.8,2.1,3,0,0,0.617,0,7.7,9.2,947.15,7.1,90.58,12.6,5.6,4.6,eor
3379,20141112,10,7.4,2.4,3,0,4,3.633,0,6.6,9.2,943.23,8.5,83.08,12.7,5.3,3.6,eor
